"cod","ano","mes","dia","at","pl","ll","ebit","deb_cp","deb_lp","rec","vm","pais","setor","pat","debt","dif_ano","l_vm","l_at","ebit_at","pl_at","log_vm","log_at","var_rec","risk","effi","crise","ifrs","ebit_ifrs","pl_ifrs","div_at","cap"
"TOTS3.SA",2010,12,31,778548785.632496,373568372.205147,83285722.8951968,127565238.353523,45866931.8387272,206126077.261496,680693666.003736,3172112995.1196,"Brazil","Technology",404980413.427349,251993009.100223,1,2112877018.04805,692362697.274031,0.184246261180408,0.539555891263293,21.8776637627578,20.4729422134695,-0.173244062134659,-0.28421640231256,0.874310869871485,0,1,0.184246261180408,0.539555891263293,0.323670158826981,4.58157697924633
"TOTS3.SA",2011,12,31,718230525.581146,402569925.377141,90676437.4295378,121436087.400011,52915123.2082461,126253288.237505,686723573.307564,2843590750.94359,"Brazil","Technology",315660600.204005,179168411.445751,1,3172112995.1196,778548785.632496,0.155977492536137,0.517077327466501,21.7683334394273,20.3923011417508,-0.00320997513058679,0.00733144311390169,0.956132535235691,0,1,0.155977492536137,0.517077327466501,0.249458084924446,3.65242461798132
"TOTS3.SA",2012,12,31,693831990.23199,445980952.380952,101171184.371184,144967032.967033,47535531.1355311,73658119.6581197,690586568.986569,3189171215.70591,"Brazil","Technology",247851037.851038,121193650.793651,1,2843590750.94359,718230525.581146,0.201839141896308,0.620944023536305,21.8830269129987,20.3577404001599,-0.0174717463002301,0.53036643672832,0.995322468131895,0,1,0.201839141896308,0.620944023536305,0.174672907130051,4.44031700424517
"TOTS3.SA",2013,12,31,782784317.046321,452037005.673639,94212888.474892,135076636.463714,24662545.5161318,149208231.010246,682443051.90956,2558001161.84427,"Brazil","Technology",330747311.372682,173870776.526378,1,3189171215.70591,693831990.23199,0.194682053242529,0.651507875159368,21.6624919943032,20.4783677588531,-0.010898139950769,-0.132202942614424,0.871814926600243,0,1,0.194682053242529,0.651507875159368,0.222118369952076,3.68677316390237
"TOTS3.SA",2014,12,31,806874670.681219,420163342.115168,98968761.761385,130627022.958224,22261196.8385397,201805043.281897,667085811.065111,2153311059.46556,"Brazil","Technology",386711328.566051,224066240.120437,1,2558001161.84427,782784317.046321,0.166874859541283,0.536754931039714,21.4902725221179,20.5086789114241,-0.302028492866845,-0.228571326407816,0.826752698163039,0,1,0.166874859541283,0.536754931039714,0.277696460506394,2.75083571882309
"TPIS3.SA",2008,12,31,782811067.877216,299843925.6377,-38890618.2447038,11134889.7535668,52204063.9861652,289179853.004756,129535667.963684,58721876.2886597,"Brazil","Industrials",482967142.239516,341383916.990921,1,529446140.098787,850585722.315908,0.0130908495892097,0.352514646990909,17.8883228949048,20.4784019322176,-0.230819581934257,0.399181276128608,0.165475008311969,1,0,0,0,0.436100013144509,0.0690369879813835
"TPIS3.SA",2009,12,31,1642774175.03587,775567862.266858,25989670.0143472,49838737.446198,85731420.3730273,213912195.121951,258923385.939742,478330842.625589,"Brazil","Industrials",867206312.769012,299643615.494978,1,58721876.2886597,782811067.877216,0.0636663679032387,0.990747185486276,19.9858131904218,21.2196522198329,-0.453117628737866,-0.451398375766769,0.15761349908857,1,0,0,0,0.182400977595375,0.611042513645981
"TPIS3.SA",2010,12,31,1817401313.80703,825913336.949316,20481528.3553306,75492074.9713735,108439100.825649,270447779.183993,328977882.239499,857685123.817557,"Brazil","Industrials",991487976.857714,378886880.009642,1,478330842.625589,1642774175.03587,0.0459540185854974,0.502755247495464,20.5697476015378,21.32067346813,-0.112964214202468,-0.0329182148989563,0.181015541113684,0,1,0.0459540185854974,0.502755247495464,0.208477278590694,0.522095572752006
"TPIS3.SA",2011,12,31,1827286734.31041,730413915.284265,12005690.6640898,71330326.9447576,183406345.627315,384552531.27181,373338165.029259,735792408.320823,"Brazil","Industrials",1096872819.02614,567958876.899125,1,857685123.817557,1817401313.80703,0.039248528326051,0.401900180073172,20.4164585829965,21.3260980447267,-0.0387103862242919,0.0745159974993541,0.20431285250377,0,1,0.039248528326051,0.401900180073172,0.310820883353845,0.404859621664689
"TPIS3.SA",2012,12,31,2211219047.61905,903883760.683761,255207326.007326,311302075.702076,117690842.490843,550561660.561661,407592673.992674,891548607.718612,"Brazil","Industrials",1307335286.93529,668252503.052504,1,735792408.320823,1827286734.31041,0.17036301411095,0.494658962773499,20.6084705173017,21.5168098056553,-0.22045929911154,-0.211827075901111,0.184329397140258,0,1,0.17036301411095,0.494658962773499,0.302209997590266,0.487908433295264
"TPIS3.SA",2013,12,31,2107583622.66068,846852824.117199,-28594292.4887797,123618003.217885,113742061.139809,458258955.034296,356948937.251249,707904653.033574,"Brazil","Industrials",1260730798.54348,572001016.174105,1,891548607.718612,2211219047.61905,0.0559049106197741,0.382980069310209,20.3778199717325,21.4688079256584,0.732715659271531,0.257681217663586,0.169364068601285,0,1,0.0559049106197741,0.382980069310209,0.271401338492085,0.320142255375295
"TPIS3.SA",2014,12,31,2068111403.83892,494971772.67595,-161905908.919834,-91146029.356417,343642830.259691,590648852.088822,650429431.689876,510048927.361686,"Brazil","Industrials",1573139631.16297,934291682.348513,1,707904653.033574,2107583622.66068,-0.0432466965374078,0.234852732462915,20.0500172150844,21.4499016624699,-0.648717105527452,-0.633154430637159,0.314504059347345,0,1,-0.0432466965374078,0.234852732462915,0.451760809700212,0.242006495912027
"TRIS3.SA",2009,12,31,621800286.944046,265336011.477762,29564418.938307,44623242.4677188,65500717.3601148,196744332.855093,321482926.829268,275044717.783653,"Brazil","Consumer Cyclicals",356464275.466284,262245050.215208,1,81567869.4158075,391877215.737138,0.113870469309578,0.677089661818316,19.4324442525336,20.248129517062,-0.470585718010616,0.255622042089187,0.517019585837208,1,0,0,0,0.42175125312994,0.701864529853521
"TRIS3.SA",2010,12,31,1084611583.19773,303135659.615501,23599710.7213885,53727475.4414512,279835472.789731,382456457.542337,473631049.23763,347461180.604928,"Brazil","Consumer Cyclicals",781475923.582229,662291930.332068,1,275044717.783653,621800286.944046,0.0864063214018523,0.487512897598227,19.6661635062396,20.8044877720097,-0.507716934262852,-0.84411211583609,0.436682639734712,0,1,0.0864063214018523,0.487512897598227,0.610625905708522,0.558798681667696
"TRIS3.SA",2011,12,31,985131261.072637,248547806.946905,-21700756.965695,11614860.1492457,311183765.501691,263062758.361518,419975304.665271,124987396.338194,"Brazil","Consumer Cyclicals",736583454.125732,574246523.863209,1,347461180.604928,1084611583.19773,0.010708773840495,0.229158355670625,18.6437234608885,20.7082854502303,-0.125601424128548,-0.196123942763985,0.426314057081074,0,1,0.010708773840495,0.229158355670625,0.58291371571942,0.115237010441745
"TRIS3.SA",2012,12,31,808173382.173382,237545787.545788,13316239.3162393,46199267.3992674,282224175.824176,142092307.692308,328442490.842491,115485316.272594,"Brazil","Consumer Cyclicals",570627594.627594,424316483.516484,1,124987396.338194,985131261.072637,0.0468965601081062,0.241131102963012,18.5646539480052,20.5102871753637,-0.153940155196081,-0.358587011862381,0.406401024937528,0,1,0.0468965601081062,0.241131102963012,0.525031500512167,0.117228354064057
"TRIS3.SA",2013,12,31,524399187.060716,215546616.987044,13003641.2905411,31617833.8555339,143525277.330849,76423913.9639258,220211279.53256,135067191.286676,"Brazil","Consumer Cyclicals",308852570.073672,219949191.294775,1,115485316.272594,808173382.173382,0.039122587495403,0.266708384291728,18.7212829258192,20.0777637596251,-0.0584402332079055,0.284108142413327,0.419930627213317,0,1,0.039122587495403,0.266708384291728,0.419430839562512,0.167126503131601
"TRIS3.SA",2014,12,31,414976665.412119,192882950.696274,7605946.55626647,17304478.7354159,83690628.5284155,71168987.5799774,139264207.753105,91742691.6146029,"Brazil","Consumer Cyclicals",222093714.715845,154859616.108393,1,135067191.286676,524399187.060716,0.0329986757462543,0.367817028430942,18.3344983862996,19.8437328486915,0.0847739106273237,-0.341059331676999,0.335595274049445,0,1,0.0329986757462543,0.367817028430942,0.373176684415736,0.174948195722471
"TRPL4.SA",2009,12,31,3666040172.16643,2676046484.93544,185998852.223816,667357819.225251,339815781.922525,262428120.516499,1233292395.98278,4562981515.54776,"Brazil","Utilities",989993687.23099,602243902.439024,1,2776330763.05281,2451190229.13965,0.272258681228298,1.0917334987398,22.2412420879406,22.0223779443416,-0.502464625948458,-0.0142375623542503,0.336409951354671,1,0,0,0,0.164276405646458,1.86153708565872
"TRPL4.SA",2010,12,31,4177314530.22359,2750458024.46815,489466039.896342,690799132.164165,201631410.835895,659115892.243717,1359781835.71386,5271398370.7899,"Brazil","Utilities",1426856505.75544,860747303.079612,1,4562981515.54776,3666040172.16643,0.188431959204621,0.750253105612528,22.3855615098027,22.1529344201349,0.0380000306797095,-0.201306536174057,0.325515789121361,0,1,0.188431959204621,0.750253105612528,0.206052787467153,1.43789978375354
"TRPL4.SA",2011,12,31,4118537606.69995,2437018306.75901,491362001.395823,762132388.468352,465842057.228754,703493853.009073,1557311966.50024,4608380477.52519,"Brazil","Utilities",1681519299.94094,1169335910.23783,1,5271398370.7899,4177314530.22359,0.182445535990693,0.583393538869712,22.2511423258388,22.1387639874681,-0.594599535184096,-0.208836663601816,0.378122555920538,0,1,0.182445535990693,0.583393538869712,0.283920173106002,1.10319212120197
"TRPL4.SA",2012,12,31,4088360927.96093,2480210012.21001,411959951.159951,652821001.221001,538809279.60928,692438095.238095,984126007.326007,2822921765.10991,"Brazil","Utilities",1608150915.75092,1231247374.84737,1,4608380477.52519,4118537606.69995,0.158507961699562,0.60220647449601,21.7610382724472,22.1314099755691,-0.403471716013338,-0.548788395843948,0.240714072134732,0,1,0.158507961699562,0.60220647449601,0.301159167828526,0.6854184748775
"TRPL4.SA",2013,12,31,2968374121.43281,2079958929.62994,13515538.9956813,-88697603.5227369,159918282.665763,364883563.38386,415432297.400288,2170524742.69304,"Brazil","Utilities",888415191.80287,524801846.049623,1,2822921765.10991,4088360927.96093,-0.0216951499844645,0.508751298204809,21.498234792175,21.8112802060034,0.861513758917941,0.406426727270999,0.139952809317635,0,1,-0.0216951499844645,0.508751298204809,0.176797743337119,0.530903406264473
"TRPL4.SA",2014,12,31,2680847948.81445,1943938652.61573,142346631.53933,168730146.782085,81255551.3737298,367323673.31577,415050056.454648,2627944046.29281,"Brazil","Utilities",736909296.19872,448579224.6895,1,2170524742.69304,2968374121.43281,0.0568426148051177,0.654883304156218,21.6894676459771,21.709398980237,-0.243375632667616,-0.189406995660254,0.154820439047353,0,1,0.0568426148051177,0.654883304156218,0.167327365540397,0.885314296239829
"TUPY3.SA",2004,12,31,589375517.890772,58652354.0489642,6139736.34651601,21684745.7627119,33836911.4877589,293833898.305085,552686629.001883,87845088.4853051,"Brazil","Consumer Cyclicals",530723163.841808,327670809.792844,1,47879290.8745247,503005882.352941,0.043110322410696,0.116603714005495,18.2910854630698,20.1945740900634,-0.102204215355982,0.0973378875582799,0.937749553934325,0,0,0,0,0.555962709420805,0.174640280694903
"TUPY3.SA",2005,12,31,776097654.912701,95378295.1044163,-55631633.0023964,-76292793.563848,33679818.5552893,343102961.314618,716447278.329339,90774516.1984253,"Brazil","Consumer Cyclicals",680719359.808285,376782779.869907,1,87845088.4853051,589375517.890772,-0.129446831854979,0.161829414709575,18.3238891455719,20.4697889141895,-0.208029543773049,-0.198488790574624,0.923140630298552,0,0,0,0,0.485483724225774,0.154018131807179
"TUPY3.SA",2006,12,31,834055737.704918,118133957.845433,16219203.7470726,35020608.8992974,78785948.4777518,325488524.590164,754298829.039813,216276726.804123,"Brazil","Consumer Cyclicals",715921779.859485,404274473.067916,1,90774516.1984253,776097654.912701,0.0451239720641041,0.152215326380185,19.1920692882972,20.5418107898704,0.121784548746992,-0.215451805273466,0.9043746058452,0,0,0,0,0.484709180444419,0.278672052975667
"TUPY3.SA",2007,12,31,963355817.875211,356349072.512648,62856098.9319843,51792017.9876335,6161326.58797077,226000562.113547,897001124.227094,507102205.012348,"Brazil","Consumer Cyclicals",607006745.362563,232161888.701518,1,216276726.804123,834055737.704918,0.0620965909666304,0.427248511584152,20.0442231290349,20.6859333904852,-0.333406471969312,0.0656387396901848,0.931121302828201,0,0,0,0,0.240992875522958,0.607995583613809
"TUPY3.SA",2008,12,31,881404236.921747,331827929.096412,72881539.1266753,99430609.5979248,73130134.0250757,177462602.680501,764268482.490272,268236324.248281,"Brazil","Consumer Cyclicals",549576307.825335,250592736.705577,1,507102205.012348,963355817.875211,0.103212756650217,0.34445001829988,19.4073789568084,20.5970269173969,0.0756475157855957,0.407669867127472,0.867103254642201,1,0,0,0,0.284310792038801,0.278439512453359
"TUPY3.SA",2009,12,31,1253961549.49785,505944906.743185,89948923.9598278,108591104.734577,66063127.6901004,313955810.61693,702347776.183644,440897173.525692,"Brazil","Consumer Cyclicals",748016642.754665,380018938.30703,1,268236324.248281,881404236.921747,0.123202385677002,0.574021414408181,19.9043222396152,20.9495736164046,0.558175893748332,-0.210019610585234,0.560103119960018,1,0,0,0,0.303054697697238,0.500221300348521
"TUPY3.SA",2010,12,31,1410288675.94769,585041282.468511,93069969.2641475,117838847.706864,45632495.6306876,459590791.297535,1127901524.73935,872998422.907754,"Brazil","Consumer Cyclicals",825247393.479179,505223286.928223,1,440897173.525692,1253961549.49785,0.093973254406447,0.466554403285166,20.5874443072819,21.0670602550959,-0.434204737004299,0.314796713058461,0.79976641943992,0,1,0.093973254406447,0.466554403285166,0.358241043514528,0.696192338000593
"TUPY3.SA",2011,12,31,1836033714.50046,588731948.247168,109187738.229452,137924518.172545,211735115.692275,752817415.579535,1173322596.23128,849927069.804846,"Brazil","Consumer Cyclicals",1247301766.25329,964552531.27181,1,872998422.907754,1410288675.94769,0.0977987844083496,0.417454921313574,20.560661103538,21.3308734919938,0.0665580719475767,-0.389240198741177,0.639052859958246,0,1,0.0977987844083496,0.417454921313574,0.525345762255919,0.602661770104415
"TUPY3.SA",2012,12,31,1856534310.13431,579172161.172161,32408791.2087912,92301831.5018315,259337240.537241,633293284.493284,1304576312.57631,1373733459.1402,"Brazil","Consumer Cyclicals",1277362148.96215,892630525.030525,1,849927069.804846,1836033714.50046,0.0502724055516293,0.315447454258616,21.0407980229473,21.3419773124956,-0.092552181949716,-0.170561152823704,0.702694426628685,0,1,0.0502724055516293,0.315447454258616,0.480804755483322,0.748207098971469
"TUPY3.SA",2013,12,31,1908294521.12795,805276060.631721,36548818.6976035,109525362.012025,93781437.8863578,668208993.140825,1322289778.98213,1281903340.53092,"Brazil","Consumer Cyclicals",1103018460.49623,761990431.027183,1,1373733459.1402,1856534310.13431,0.0589945262062522,0.43375231808857,20.9716117952006,21.3694757592382,-0.133928854991444,0.146690676224961,0.692917033687522,0,1,0.0589945262062522,0.43375231808857,0.399304416897234,0.690481901429649
"TUPY3.SA",2014,12,31,1867869777.94505,764913059.841927,33576213.7749341,77117802.0323673,160112909.296199,642108392.924351,1172247271.35868,968599313.135114,"Brazil","Consumer Cyclicals",1102956718.10312,802221302.22055,1,1281903340.53092,1908294521.12795,0.0404118972090245,0.400835956595319,20.6913615788015,21.3480644623022,-0.182863554028583,-0.267581466930432,0.6275851160504,0,1,0.0404118972090245,0.400835956595319,0.429484598815619,0.507573282012358
"TXRX3.SA",2004,12,31,32703201.5065913,1320903.95480226,-27871.9397363465,-323540.489642185,8697551.78907721,7018832.39171375,34892278.7193974,3277440.03391107,"Brazil","Consumer Cyclicals",31382297.551789,15716384.180791,1,1294175.85896992,25949826.9896194,-0.0124679247291941,0.0509022258734386,15.0025731981631,17.3029835364754,-0.24893118562178,0.263744088297757,1.06693770370968,0,0,0,0,0.480576318426296,0.126299109247323
"TXRX3.SA",2005,12,31,31517887.7096885,-19968760.698391,-29536117.7678877,-26279527.5590551,8575402.25950017,17499144.128723,34224152.6874358,3196561.47657359,"Brazil","Consumer Cyclicals",51486648.4080795,26074546.3882232,1,3277440.03391107,32703201.5065913,-0.803576602546344,-0.610605683188734,14.9775862514687,17.2660658064219,-0.164112743941351,-0.150327101130058,1.08586441460401,0,0,0,0,0.827293587323999,0.097744603870949
"TXRX3.SA",2006,12,31,33668384.0749415,-39012177.9859485,-17287119.4379391,-15013114.7540984,14613114.7540984,4100702.57611241,28488056.206089,3533217.89128397,"Brazil","Consumer Cyclicals",72680562.06089,18713817.3302108,1,3196561.47657359,31517887.7096885,-0.476336323435895,-1.23777895096556,15.0777195976023,17.3320697969633,0.530247685985668,0.0616614974966898,0.846136724075567,0,0,0,0,0.55582760635486,0.112101988681109
"TXRX3.SA",2007,12,31,46001686.3406408,-63122540.7532322,-16460933.1084879,-16330522.7655987,28283867.3412029,7351883.08038224,40297358.0663294,11334005.4220925,"Brazil","Consumer Cyclicals",109124227.093873,35635750.4215851,1,3533217.89128397,33668384.0749415,-0.485040289704699,-1.87483131393326,16.2433180941034,17.6441886133606,-0.511741492246095,-0.460864569256603,0.875997409484708,0,0,0,0,0.77466182777961,0.336636453857258
"TXRX3.SA",2008,12,31,37798962.386511,-65542153.0479896,-17113705.1448335,-17081279.7233031,27960657.1552097,6938607.86856896,34169909.2088197,2355392.55154639,"Brazil","Consumer Cyclicals",103341115.434501,34899265.0237787,1,11334005.4220925,46001686.3406408,-0.371318555515918,-1.42477718235485,14.6722179600964,17.4477922101208,0.397241247739997,0.522290468222299,0.903990666712418,1,0,0,0,0.923286323759852,0.0512023088480886
"TXRX3.SA",2009,12,31,114474031.563845,-50514203.7302726,199139.167862267,-7979913.91678623,23528263.9885222,1745767.57532281,43105308.4648494,11446831.9289573,"Brazil","Consumer Cyclicals",164988235.294118,25274031.563845,1,2355392.55154639,37798962.386511,-0.211114628893463,-1.33639128010295,16.2532235622522,18.5558585566668,0.180121775781453,-0.285343727908204,0.376550977335052,1,0,0,0,0.220783973610199,0.302834554343276
"TXRX3.SA",2010,12,31,134225275.718677,-63794973.7841258,-11131802.5673477,4724883.98722353,27910564.6959561,880491.773639487,65109383.4749593,13647984.0392842,"Brazil","Consumer Cyclicals",198020249.502803,28791056.4695956,1,11446831.9289573,114474031.563845,0.0412747233820305,-0.557287735153678,16.4291023792584,18.7150301084237,-0.253452521995622,-0.171208497490209,0.485075431034481,0,1,0.0412747233820305,-0.557287735153678,0.214498024425286,0.119223406853391
"TXRX3.SA",2011,12,31,135558597.734471,-64709292.9618296,-8115101.73404198,13383260.8578945,28981049.0148709,442905.459816395,76327911.096795,8605329.3587819,"Brazil","Consumer Cyclicals",200267890.696301,29423954.4746873,1,13647984.0392842,134225275.718677,0.0997074566339092,-0.482094692041862,15.967892262175,18.724914560407,-0.891248559137478,-0.0920463930173979,0.563062117581832,0,1,0.0997074566339092,-0.482094692041862,0.217057087978457,0.0641110946705584
"TXRX3.SA",2012,12,31,96958730.1587302,-87771428.5714286,-20563125.7631258,5921855.92185592,60809768.009768,693040.293040293,36699389.4993895,5054142.18368343,"Brazil","Consumer Cyclicals",184730158.730159,61502808.3028083,1,8605329.3587819,135558597.734471,0.0436848419858659,-0.647479614265067,15.4357186994359,18.3897959836518,0.771746814331097,-0.228052642799898,0.378505261355107,0,1,0.0436848419858659,-0.647479614265067,0.634319449131838,0.037283818718628
"TXRX3.SA",2013,12,31,51815987.8059107,-83834787.0268439,-8371157.59166737,1201625.87856719,20409856.8888136,219324.24422051,38176814.2941824,2581650.73881197,"Brazil","Consumer Cyclicals",135650774.832755,20629181.1330341,1,5054142.18368343,96958730.1587302,0.0123931684810643,-0.86464402833658,14.7639395735444,17.7632093045104,-0.181921186148111,0.25717763477504,0.736776734570474,0,1,0.0123931684810643,-0.86464402833658,0.398123861119963,0.0266262845499892
"TXRX3.SA",2014,12,31,41702295.822356,-87121942.0398946,-12672563.0410237,-1007150.92209259,16341362.4388408,27850.9597290177,33108016.5600301,3155421.34738426,"Brazil","Consumer Cyclicals",128824237.862251,16369213.3985698,1,2581650.73881197,51815987.8059107,-0.0194370688418624,-1.68137182612886,14.9646325941322,17.5460667409455,-0.398598869910712,0.150540266830599,0.793913522197053,0,1,-0.0194370688418624,-1.68137182612886,0.392525473137009,0.0608966745785809
"UCAS3.SA",2013,12,31,108767042.086544,86926496.7397747,5804471.16605978,5867558.64171395,235837.073418579,0,109204420.357355,160046573.555188,"Brazil","Consumer Cyclicals",21840545.3467693,235837.073418579,1,361263514.000977,133928693.528694,0.043811064583086,0.649050583929954,18.8909754155611,18.5047189244973,0.0477340727499567,0.436612834464348,1.00402123899318,0,1,0.043811064583086,0.649050583929954,0.00216827697889336,1.19501332640789
"UCAS3.SA",2014,12,31,101611592.021076,72596537.4482499,-906285.284155062,-5424538.95370719,0,0,91652615.7320286,59445393.2856605,"Brazil","Consumer Cyclicals",29015054.5728261,0,1,160046573.555188,108767042.086544,-0.0498730024246773,0.667449772059501,17.9005686892115,18.436668181296,-0.313246714226448,-0.789152016823995,0.901989762280452,0,1,-0.0498730024246773,0.667449772059501,0,0.546538658634854
"UGPA3.SA",2004,12,31,971285875.706215,602825612.052731,156112617.702448,247626365.348399,110372504.708098,97209416.1958569,1801977024.48211,354091558.779201,"Brazil","Energy",368460263.653484,207581920.903955,1,237514575.399239,813933217.993079,0.304234253958787,0.740632767807563,19.6850660782755,20.694131396628,-0.155183469128771,0.692737578064543,1.85524887116464,0,0,0,0,0.213718665221013,0.435037606220676
"UGPA3.SA",2005,12,31,1553951129.75009,766075402.2595,128028928.449161,154008473.125642,65883687.0934611,547161930.845601,2008664840.80794,445985532.203244,"Brazil","Energy",787875727.49059,613045617.939062,1,354091558.779201,971285875.706215,0.158561425608772,0.788722889337284,19.915797070452,21.1640666403601,0.00285242479369788,-0.629645772925824,1.29261776792876,0,0,0,0,0.394507656130508,0.45917020246894
"UGPA3.SA",2006,12,31,1803205620.6089,905625761.124122,132114285.714286,155201873.5363,54204215.4566745,647235128.805621,2245455737.70492,732221711.752577,"Brazil","Energy",897579859.484778,701439344.262295,1,445985532.203244,1553951129.75009,0.099875646386164,0.582789087627078,20.4115939109731,21.3128318182641,1.49539159283006,0.931086468942301,1.2452577299236,0,0,0,0,0.388995761906197,0.471199961011859
"UGPA3.SA",2007,12,31,5180666666.66667,2586163575.04216,106358066.329399,206479482.855537,1021412591.34345,760435637.998876,11198035413.1535,4729320973.28244,"Brazil","Energy",2594503091.62451,1781848229.34233,1,732221711.752577,1803205620.6089,0.114506898434475,1.4342033684261,22.2770474716993,22.3681995850654,-1.51938376676074,-1.2405381057782,2.16150471235751,0,0,0,0,0.34394187929655,2.62272972046608
"UGPA3.SA",2008,12,31,4179493298.74622,2010408992.65024,172814526.588846,235445741.461306,723225680.933852,865084738.434933,12221350194.5525,3114839859.59319,"Brazil","Energy",2169084306.09598,1588310419.36878,1,4729320973.28244,5180666666.66667,0.0454469968076128,0.388059900781799,21.8594435784239,22.1534558557396,0.440260145729308,0.747457651389081,2.92412245240798,1,0,0,0,0.380024635963707,0.601243056156194
"UGPA3.SA",2009,12,31,6589742324.24677,2760477474.8924,250866571.018651,528131994.261119,656651362.984218,1904087804.87805,20715675179.34,3990585947.36176,"Brazil","Energy",3829264849.35437,2560739167.86227,1,3114839859.59319,4179493298.74622,0.126362684782758,0.660481373596292,22.1072039110416,22.6087800836716,-0.315919048532273,-0.358642440796297,3.14362446360266,1,0,0,0,0.388594734340385,0.954801374740539
"UGPA3.SA",2010,12,31,7828507804.49587,3105725305.85187,461220394.142108,798219731.211957,494475983.848611,2756741396.97463,25602188874.8267,6940295638.2754,"Brazil","Energy",4722782498.644,3251217380.82324,1,3990585947.36176,6589742324.24677,0.121130643951726,0.471296926804625,22.6606102097329,22.7810377546491,-0.191607945636543,-0.285252822410838,3.27037917240416,0,1,0.121130643951726,0.471296926804625,0.415304865501454,1.05319681662495
"UGPA3.SA",2011,12,31,7353680678.58485,2974460729.04923,455663284.479519,779616148.601492,1237427927.20245,1715631073.17335,26124069361.6793,9342553995.26056,"Brazil","Energy",4379219949.53562,2953059000.3758,1,6940295638.2754,7828507804.49587,0.0995868137416639,0.379952451135198,22.9578454988374,22.718466797423,-0.0131020606452625,0.108708231717136,3.55251614851281,0,1,0.0995868137416639,0.379952451135198,0.401575636670709,1.19340163267068
"UGPA3.SA",2012,12,31,7447889621.48962,2920926495.7265,498126007.326007,839252747.252747,795094017.094017,2220736507.93651,26309609768.0098,12310471507.0053,"Brazil","Energy",4526963125.76312,3015830525.03053,1,9342553995.26056,7353680678.58485,0.114126895623411,0.397206055497178,23.2337160791717,22.7311965569254,-0.0265416684741785,-0.114313523653094,3.53249190107462,0,1,0.114126895623411,0.397206055497178,0.404924170241307,1.67405576133533
"UGPA3.SA",2013,12,31,6934772207.63824,2760589804.38649,518732746.210517,905682106.867643,774828097.213989,2158114150.2244,25802458294.5211,12895670678.7755,"Brazil","Energy",4174182403.25175,2932942247.43839,1,12310471507.0053,7447889621.48962,0.121602514657904,0.370653963026154,23.2801574856892,22.659814043402,0.00741925160556411,0.128743291051665,3.72073624366511,0,1,0.121602514657904,0.370653963026154,0.422932745246906,1.73145297985717
"UGPA3.SA",2014,12,31,7274976289.0478,2897252164.09484,467280015.054573,854387655.250282,1295582988.33271,1839871283.40233,25493525780.956,10774197286.1121,"Brazil","Energy",4377724124.95296,3135454271.73504,1,12895670678.7755,6934772207.63824,0.123203420338627,0.417786205133557,23.1004199723525,22.7077063907612,-0.276259376213209,-0.353263093615581,3.50427613342679,0,1,0.123203420338627,0.417786205133557,0.430991682605942,1.55364833386235
"UNIP6.SA",2004,12,31,852374011.299435,356276082.862524,86545762.7118644,116401506.591337,68810922.787194,248787193.973635,821175517.890772,777376565.975885,"Brazil","Basic Materials",496097928.436911,317598116.760829,1,301195122.709989,651130103.806228,0.178768430319691,0.547165736586108,20.4714354318271,20.5635359688683,-0.23772193923244,-0.00426076599799846,0.963398117498795,0,0,0,0,0.372604176747076,1.19388822822301
"UNIP6.SA",2005,12,31,1117391732.28346,458817185.895241,88657565.9020883,107781581.65012,66219616.5696679,369976891.475522,989032437.521397,551587076.96941,"Brazil","Basic Materials",658574546.388219,436196508.04519,1,777376565.975885,852374011.299435,0.126448695316048,0.538281528780751,20.1283102753447,20.8342629958958,0.000232237220828629,-0.0543938345702685,0.885125966969746,0,0,0,0,0.390370266257291,0.647118600118417
"UNIP6.SA",2006,12,31,1356978454.33255,528999063.23185,42422014.0515223,63354566.7447307,79500234.1920375,508399531.615925,1191477751.75644,562605292.436738,"Brazil","Basic Materials",827979391.1007,587899765.807963,1,551587076.96941,1117391732.28346,0.0566986177848852,0.473423104850443,20.1480888610798,21.0285263402468,0.0973728693763216,0.472615470029509,0.878037339467181,0,0,0,0,0.433241783560322,0.503498707017474
"UNIP6.SA",2007,12,31,2362439010.68016,692546936.481169,81495784.148398,127029229.904441,298542439.572794,1098848791.45587,1582157953.90669,940992702.318141,"Brazil","Basic Materials",1669892074.19899,1397391231.02866,1,562605292.436738,1356978454.33255,0.0936118252274847,0.510359567073457,20.6624459422785,21.5829604014138,-0.0561347292460559,0.334757301057745,0.669713777479139,0,0,0,0,0.59150362177026,0.693447047234794
"UNIP6.SA",2008,12,31,5153222222.22222,446261997.405966,-75091655.8581928,-447539559.014267,660727626.459144,3233735840.89926,1986253782.96584,296905965.360824,"Brazil","Basic Materials",4706960224.81625,3894463467.3584,1,940992702.318141,2362439010.68016,-0.189439624469043,0.188898843690142,19.5089260316872,22.3628880301875,-2.48270114105539,-1.3075363658849,0.385439186845179,1,0,0,0,0.755733655452374,0.125677727136475
"UNIP6.SA",2009,12,31,3786004017.21664,197306743.185079,-343773314.20373,5400286.94404591,51508751.7934003,512115351.506456,208255380.200861,746324507.627313,"Brazil","Basic Materials",3588697274.03156,563624103.299856,1,296905965.360824,5153222222.22222,0.0010479437352339,0.038288033132791,20.4306710604038,22.0545769508045,2.16656200959292,-1.96649869460941,0.0550066453320787,1,0,0,0,0.148870445128111,0.144826765748417
