"","cod","ano","at","pl","ll","ebit","deb_cp","deb_lp","rec","vm","setor","pat","debt","dif_ano","l_vm","l_at","ebit_at","pl_at","log_vm","log_at","var_rec","risk","effi","crise","ifrs","ebit_ifrs","pl_ifrs","div_at"
"2140","MULT3.SA",2017,8644402000,5185089000,369401000,635681000,265777000,2467936000,1156379000,13357225210.2,"Real Estate",3459313000,2733713000,1,10577885922.46,7954446000,0.0799151820252473,0.651847909961297,23.3153232896363,22.8801777807568,0.020044191886762,0.0357666597538765,0.133772006438386,0,1,0.0799151820252473,0.651847909961297,0.316240845809808
"2141","MULT3.SA",2018,8875258000,5335980000,472948000,736494000,396588000,2417144000,1229142000,13739667624.54,"Real Estate",3539278000,2813732000,1,13357225210.2,8644402000,0.0851989530334198,0.617275781482629,23.3435529330943,22.9065332423079,-0.000686410740557489,0.0967851392319082,0.13849084725199,0,1,0.0851989530334198,0.617275781482629,0.317031009126721
"2142","MULT3.SA",2019,9576749000,5587669000,470998000,704523000,500163000,2603274000,1305587000,18707651105.4,"Real Estate",3989080000,3103437000,1,13739667624.54,8875258000,0.0793805656128532,0.629578204937817,23.6521984271493,22.9826040185176,-0.24856989442946,-0.0365786292520145,0.136328831422856,0,1,0.0793805656128532,0.629578204937817,0.324059552986092
"2143","MULT3.SA",2020,10564284000,6229725000,964174000,1146450000,396555000,2724744000,1081576000,13298822674.02,"Real Estate",4334559000,3121299000,1,18707651105.4,9576749000,0.119711814520773,0.650505197536241,23.3109413475056,23.0807447147761,0.3632099800126,-0.0905811926966979,0.102380435815622,0,1,0.119711814520773,0.650505197536241,0.295457695003277
"2144","MULT3.SA",2021,10662460000,6360383000,453099000,611520000,429509000,2594203000,1288393000,10580278812.48,"Real Estate",4302077000,3023712000,1,13298822674.02,10564284000,0.057885607770484,0.602064749489885,23.0822576158157,23.0899949982918,0.158083049353132,0.00586881965571352,0.120834497855092,0,1,0.057885607770484,0.602064749489885,0.28358483877079
"2145","MULT3.SA",2022,10877311000,6582340000,769255000,1068503000,461332000,2502280000,1797605000,12377569764.6,"Real Estate",4294971000,2963612000,1,10580278812.48,10662460000,0.100211677230208,0.617337837609707,23.2391517815887,23.1099448970921,-0.211691286137563,0.0709183254153599,0.165261892392339,0,1,0.100211677230208,0.617337837609707,0.272458147054911
"2146","MWET4.SA",2006,114865000,-22684000,4226000,7526000,5134000,31649000,168934000,64312612.5,"Basic Materials",137549000,36783000,1,349517667.349999,109752000,0.0685727822727604,-0.206684160653109,17.9792663208281,18.5592680837084,0.097354405280014,0.0648906554514794,1.47071779915553,0,0,0,0,0.320228093849301
"2147","MWET4.SA",2007,129981000,-17324000,5002000,7891000,6694000,35670000,190458000,164640288,"Basic Materials",147305000,42364000,1,64312612.5,114865000,0.068698036825839,-0.150820528446437,18.9192735793196,18.6828988438922,-0.0163556277559475,-0.0230522666990571,1.46527569413991,0,0,0,0,0.325924558204661
"2148","MWET4.SA",2008,145739000,-8419000,8592000,20807000,10689000,39475000,211241000,98784172.8,"Basic Materials",154158000,50164000,1,164640288,129981000,0.160077242058455,-0.0647710049930374,18.4084479555536,18.7973279086486,-0.422346021838274,0.0875955031421869,1.44944729962467,1,0,0,0,0.344204365338036
"2149","MWET4.SA",2009,178265000,2166000,-6812000,-2339000,9046000,36842000,153580000,89145855.94,"Basic Materials",176099000,45888000,1,98784172.8,145739000,-0.0160492387075525,0.0148621851391872,18.3057844170651,18.9987817651908,0.704870189831924,-0.0387595944554832,0.861526379266822,1,0,0,0,0.257414523322021
"2150","MWET4.SA",2012,199446000,-14353000,-14919000,7529000,21609000,48116000,190591000,40062470.0799999,"Basic Materials",213799000,69725000,1,49392086.3999999,196884000,0.0382407915320696,-0.0729007943763841,17.5059505458118,19.1110540809629,0.386463364469424,-0.0483668117622621,0.955602017588721,0,1,0.0382407915320696,-0.0729007943763841,0.349593373644997
"2151","MWET4.SA",2013,212616000,-9192000,5137000,18218000,33573000,40814000,228440000,23461241.04,"Basic Materials",221808000,74387000,1,40062470.0799999,199446000,0.0913430201658594,-0.0460876628260281,16.9708603000462,19.1749982797421,-0.336084956984278,0.183771127786826,1.07442525491967,0,1,0.0913430201658594,-0.0460876628260281,0.349865485193965
"2152","MWET4.SA",2014,226169000,-50372000,-41190000,-38866000,36772000,37753000,195651000,34300060,"Basic Materials",276541000,74525000,1,23461241.04,212616000,-0.182799036761109,-0.236915377958385,17.3506576614058,19.2367930653933,-0.0994139305642822,-0.115302878823437,0.86506550411418,0,1,-0.182799036761109,-0.236915377958385,0.329510233497959
"2153","MWET4.SA",2015,185098000,-122134000,-69778000,-51830000,50822000,27758000,151711000,8671052.63999997,"Basic Materials",307232000,78580000,1,34300060,226169000,-0.229164916500493,-0.540012114834482,15.9755007531516,19.0363959725151,0.0336983500065922,-0.00642833423193458,0.819625279581627,0,1,-0.229164916500493,-0.540012114834482,0.42453186960421
"2154","MWET4.SA",2018,178886000,-169250000,-32286000,-17095000,65306000,11007000,162996000,8876852.94,"Basic Materials",348136000,76313000,1,17067704.88,179515000,-0.0952288109628722,-0.942818148901206,15.9989576535057,19.0022592894078,-0.198746464150209,-0.00261020776663477,0.911172478561766,0,1,-0.0952288109628722,-0.942818148901206,0.426601299151415
"2155","MWET4.SA",2019,173583000,-208359000,-39112000,-13571000,68039000,9824000,179144000,13308419.4,"Basic Materials",381942000,77863000,1,8876852.94,178886000,-0.0758639580514965,-1.16475856131838,16.4039074305022,18.9721664291282,-0.297241034750503,-0.13165374923798,1.03203654735775,0,1,-0.0758639580514965,-1.16475856131838,0.448563511403766
"2156","MWET4.SA",2020,183884000,-183457000,24873000,46651000,18131000,28089000,146264000,48829551.18,"Basic Materials",367341000,46220000,1,13308419.4,173583000,0.268753276530536,-1.05688345056832,17.703846244515,19.0298156819831,0.715240526103389,-0.26162796700631,0.795414500445933,0,1,0.268753276530536,-1.05688345056832,0.251354114550477
"2157","MWET4.SA",2021,223858000,-48110000,129826000,144612000,32119000,23462000,244173000,38868816.66,"Basic Materials",271968000,55581000,1,48829551.18,183884000,0.786430575797786,-0.261632333427596,17.4757028588353,19.2265224802302,-0.330086255955008,0.315123317834753,1.09074949298216,0,1,0.786430575797786,-0.261632333427596,0.248286860420445
"2158","MWET4.SA",2022,267741000,-8204000,24056000,7940000,37095000,20150000,293024000,33271048.5,"Basic Materials",275945000,57245000,1,38868816.66,223858000,0.0354689133289853,-0.0366482323615864,17.3201981623763,19.4055306532818,-0.271286918072807,0.0873423367039043,1.09443081186669,0,1,0.0354689133289853,-0.0366482323615864,0.213807373543835
"2159","MYPK3.SA",2003,431199000,151525000,-5111000,19354000,73293000,36522000,675673000,56207168.9999999,"Consumer Cyclicals",279674000,109815000,1,17387365.23,399288000,0.0484712788764,0.379487988619743,17.8445548690061,19.8820802584469,-0.0104911940434829,0.322406129887456,1.56696328145473,0,0,0,0,0.254673596181809
"2160","MYPK3.SA",2004,631212000,186233000,50826000,94136000,88712000,58983000,1098597000,230357500,"Consumer Cyclicals",444979000,147695000,1,56207168.9999999,431199000,0.218312194601564,0.431895714043864,19.2551430079653,20.2631523387221,-0.178637372633246,-0.476109462814481,1.74045645520047,0,0,0,0,0.233986362743421
"2161","MYPK3.SA",2005,669731000,229931000,72131000,140487000,79195000,97694000,1494029000,11960161.4,"Consumer Cyclicals",439800000,176889000,1,230357500,631212000,0.22256706146271,0.364269056988777,16.297091801379,20.3223866971923,-0.487718218302995,-0.0123359708879415,2.23078967525768,0,0,0,0,0.264119474833926
"2162","MYPK3.SA",2006,694287000,264935000,57780000,92845000,125455000,95060000,1247574000,285643253.499999,"Consumer Cyclicals",429352000,220515000,1,11960161.4,669731000,0.138630285890902,0.395584197237398,19.4702542247918,20.3583959776536,0.213160240729471,0.269534584300484,1.79691395633218,0,0,0,0,0.317613609357514
"2163","MYPK3.SA",2007,859360000,310541000,72391000,116415000,131820000,148045000,1289282000,792429670.999998,"Consumer Cyclicals",548819000,279865000,1,285643253.499999,694287000,0.167675615415527,0.44728044742304,20.4906143165601,20.5716984841214,0.316102488181852,-0.0152044143747148,1.50028160491529,0,0,0,0,0.325666775274623
"2164","MYPK3.SA",2008,1133879000,442937000,214094000,204073000,219885000,125604000,1827726000,415027252.5,"Consumer Cyclicals",690942000,345489000,1,792429670.999998,859360000,0.237470908583132,0.515426596536958,19.8438547447136,20.8489103346189,-0.676242455582888,0.160130102530236,1.61192331809655,1,0,0,0,0.304696532875201
"2165","MYPK3.SA",2014,6289024000,1383394000,67777000,417703000,1071044000,1821362000,5911677000,1157333138.4,"Consumer Cyclicals",4905630000,2892406000,1,2480677177.79999,6035705000,0.0692053372389804,0.229201725399104,20.8693841766432,22.5620717286875,0.143411879451714,0.159319477535331,0.939999115920054,0,1,0.0692053372389804,0.229201725399104,0.459913334724116
"2166","MYPK3.SA",2015,8015082000,2153447000,49366000,449602000,1684702000,1730153000,6846456000,1166819475.6,"Consumer Cyclicals",5861635000,3414855000,1,1157333138.4,6289024000,0.0714899482018195,0.3424135446136,20.8775474872824,22.8045908537728,-0.151193349454312,-0.283849510545238,0.854196625811189,0,1,0.0714899482018195,0.3424135446136,0.426053657342495
"2167","MYPK3.SA",2016,7057115000,1783985000,21531000,479322000,1182808000,1877277000,6816454000,1106106917.52,"Consumer Cyclicals",5273130000,3060085000,1,1166819475.6,8015082000,0.0598025073230692,0.22257850886616,20.8241124058263,22.6773021647088,0.0983460818707817,0.154162602388484,0.96589810425365,0,1,0.0598025073230692,0.22257850886616,0.433616995046843
"2168","MYPK3.SA",2017,7922248000,2387853000,6403000,496556000,1352544000,1490732000,7487940000,3227538986,"Consumer Cyclicals",5534395000,2843276000,1,1106106917.52,7057115000,0.0703624639813862,0.338361072477918,21.8949857599305,22.7929408408821,0.156211413964098,0.0484958123939308,0.945178691704678,0,1,0.0703624639813862,0.338361072477918,0.35889762602736
"2169","MYPK3.SA",2018,9019190000,2921950000,201325000,703836000,1076149000,1737556000,9616299000,3585187797.56,"Consumer Cyclicals",6097240000,2813705000,1,3227538986,7922248000,0.0888429647746448,0.368828393153055,22.0000766938826,22.9226203665452,-0.209401965835091,-0.0887369055451147,1.06620428220273,0,1,0.0888429647746448,0.368828393153055,0.31196870228923
"2170","MYPK3.SA",2019,9375411000,3228478000,337435000,678031000,648697000,2412886000,10016395000,3593964271.38,"Consumer Cyclicals",6146933000,3061583000,1,3585187797.56,9019190000,0.0751764848062853,0.357956534899475,22.0025216840731,22.9613562478419,-0.174726286613833,0.367529369381072,1.06836862938595,0,1,0.0751764848062853,0.357956534899475,0.326554537182423
"2171","MYPK3.SA",2020,12411803000,3462285000,-491780000,-183475000,1907564000,3212825000,8760568000,2382653815.5,"Consumer Cyclicals",8949518000,5120389000,1,3593964271.38,9375411000,-0.0195698087262521,0.369294210141827,21.5914807519543,23.2419137116696,0.580248112459681,-0.217988696903775,0.705825575865166,0,1,-0.0195698087262521,0.369294210141827,0.41254191675456
"2172","MYPK3.SA",2021,14519530000,4041744000,537221000,1348055000,1481781000,4050429000,13688367000,2359595875.35,"Consumer Cyclicals",10477786000,5532210000,1,2382653815.5,12411803000,0.108610731253147,0.325637137489211,21.5817562020623,23.3987604766732,-0.232689849835101,-0.0842697619559129,0.942755516190951,0,1,0.108610731253147,0.325637137489211,0.381018531591587
"2173","MYPK3.SA",2022,15195455000,3919807000,278933000,1273135000,1043611000,5433377000,16947869000,1809279703.77,"Consumer Cyclicals",11275648000,6476988000,1,2359595875.35,14519530000,0.0876843120955017,0.269967898409935,21.3161946493013,23.4442622069274,-0.338677455608468,-0.112745117067797,1.11532487839291,0,1,0.0876843120955017,0.269967898409935,0.426245084467691
"2174","NEOE3.SA",2020,6.6297e+10,2.1167e+10,2.809e+09,4.878e+09,3.964e+09,2.2444e+10,3.1989e+10,21387107509.76,"Utilities",4.513e+10,2.6408e+10,1,30199275530.24,5.4215e+10,0.0899750991423038,0.390427003596791,23.7860541246116,24.9174104842457,0.182780523358031,0.0688336987517913,0.482510520838047,0,1,0.0899750991423038,0.390427003596791,0.398328732823506
"2175","NEOE3.SA",2021,8.58e+10,2.3886e+10,3.925e+09,7.872e+09,7.978e+09,3.0683e+10,4.3165e+10,19663515417.6,"Utilities",6.1914e+10,3.8661e+10,1,21387107509.76,6.6297e+10,0.11873840445269,0.360287795827866,23.702030746342,25.1752848434403,-0.308433551538651,-0.2586899141355,0.503088578088578,0,1,0.11873840445269,0.360287795827866,0.450594405594406
"2176","NEOE3.SA",2022,9.2318e+10,2.6739e+10,4.718e+09,9.339e+09,7.337e+09,3.6214e+10,4.2787e+10,18753167481.6,"Utilities",6.5579e+10,4.3551e+10,1,19663515417.6,8.58e+10,0.108846153846154,0.311643356643357,23.6546285074474,25.2485049756934,0.0445162063211944,-0.00309933846975342,0.463474078727875,0,1,0.108846153846154,0.311643356643357,0.471749821269958
"2177","NEXP3.SA",2008,445849000,344374000,26521000,34798000,10581000,136000,232472000,270555780,"Real Estate",101475000,10717000,1,2002489910.35999,323880000,0.107441027541065,1.0632765221687,19.4159888457132,19.9154908876358,-2.05098790805817,-1.43582530286515,0.52141420077201,1,0,0,0,0.0240372861663927
"2178","NEXP3.SA",2009,475092000,388901000,44927000,72181000,106000,13000,249341000,1094323776.48,"Real Estate",86191000,119000,1,270555780,445849000,0.161895619368889,0.872270656657299,20.8134024537228,19.9790190274551,0.227017089445389,0.155197310935581,0.524826770393945,1,0,0,0,0.000250477802194101
"2179","NEXP3.SA",2010,536130000,450630000,72794000,112120000,39000,0,335590000,1612776553.3,"Real Estate",85500000,39000,1,1094323776.48,475092000,0.235996396487417,0.948511025233007,21.2012230978512,20.0998872269411,-0.102400325961556,1.12638785713275,0.625948930296756,0,1,0.235996396487417,0.948511025233007,7.27435510044206e-05
"2180","NEXP3.SA",2011,923772000,662162000,106599000,139909000,0,0,407711000,1076044973.58,"Real Estate",261610000,0,1,1612776553.3,536130000,0.260960960960961,1.23507731333818,20.79655809482,20.6439758459106,-0.256860476491984,-1.18346174648033,0.441354576670434,0,1,0.260960960960961,1.23507731333818,0
"2181","NEXP3.SA",2012,916524000,671408000,82501000,53953000,0,0,383127000,1311309286.8,"Real Estate",245116000,0,1,1076044973.58,923772000,0.0584051042898031,0.726811377699259,20.9942919306088,20.6360988114806,0.0374608203541053,-0.0276712619903104,0.418021786663524,0,1,0.0584051042898031,0.726811377699259,0
"2182","NEXP3.SA",2013,916370000,692976000,80568000,90180000,0,0,373768000,1128111665.85,"Real Estate",223394000,0,1,1311309286.8,916524000,0.0983934954240151,0.756091493512445,20.8438109796705,20.6359307712116,-0.26416801094975,-0.542175123396614,0.407878913539291,0,1,0.0983934954240151,0.756091493512445,0
"2183","NEXP3.SA",2014,638876000,520488000,-25637000,-25237000,0,0,279985000,487884190.529997,"Real Estate",118388000,0,1,1128111665.85,916370000,-0.0275401857328372,0.567988912775407,20.0055886211662,20.2752209403029,-0.232073456929658,0.177676745963647,0.438246232445733,0,1,-0.0275401857328372,0.567988912775407,0
"2184","NEXP3.SA",2015,499905000,424966000,-91099000,-118271000,0,0,166295000,252619877.31,"Real Estate",74939000,0,1,487884190.529997,638876000,-0.185123560753573,0.665177593147966,19.3473964556398,20.0299286383342,0.109451839878517,1.03471994526652,0.332653204108781,0,1,-0.185123560753573,0.665177593147966,0
"2185","NEXP3.SA",2016,424213000,290713000,-134140000,-134441000,0,0,110194000,304686569.58,"Real Estate",133500000,0,1,252619877.31,499905000,-0.268933097288485,0.581536491933467,19.5347941654656,19.865746245547,0.198712226555711,-0.643806944411527,0.259761016281915,0,1,-0.268933097288485,0.581536491933467,0
"2186","NEXP3.SA",2017,376042000,251116000,-106160000,-113505000,0,0,89071000,253343637.36,"Real Estate",124926000,0,1,304686569.58,424213000,-0.267566057617282,0.591957342184233,19.3502573755389,19.7452113972436,0.296558879894832,0.0442355641665108,0.236864499178283,0,1,-0.267566057617282,0.591957342184233,0
"2187","NEXP3.SA",2018,347192000,225002000,-76705000,-81713000,0,0,96852000,228553308.9,"Real Estate",122190000,0,1,253343637.36,376042000,-0.217297535913542,0.598342738311146,19.247280040432,19.6653884990104,0.0115486804448604,0.803482410843262,0.278958040507846,0,1,-0.217297535913542,0.598342738311146,0
"2188","NEXP3.SA",2019,402956000,136045000,-89128000,-94391000,6644000,113028000,106536000,214041987.7,"Real Estate",266911000,119672000,1,228553308.9,347192000,-0.271869743542478,0.391843706076177,19.1816827579462,19.8143379328088,-0.142728494653823,-0.857821002775147,0.264386186084833,0,1,-0.271869743542478,0.391843706076177,0.296985278789744
"2189","NEXP3.SA",2020,205215000,-42043000,-178125000,-174054000,5447000,114537000,101601000,79812266.5999997,"Real Estate",247258000,119984000,1,214041987.7,402956000,-0.431942941661124,-0.104336453607838,18.1951877673988,19.1395687680045,0.391574702056234,-0.426037794115221,0.495095387764052,0,1,-0.431942941661124,-0.104336453607838,0.584674609555832
"2190","NEXP3.SA",2021,159076000,9484000,-72944000,-54946000,4154000,0,143337000,86385006.3999998,"Real Estate",149592000,4154000,1,79812266.5999997,205215000,-0.267748458933314,0.0462149453012694,18.2743246816779,18.8848926334063,-0.519912097709153,0.933931164250407,0.901059870753602,0,1,-0.267748458933314,0.0462149453012694,0.0261133043325203
"2191","NGRD3.SA",2021,769767000,467883000,14610000,25458000,29554000,57029000,245604000,627681927.899997,"Technology",301884000,86583000,1,1706435659.5,660933000,0.038518276436492,0.707912904938927,20.2575441118903,20.4615984296176,-0.0655731450117903,-0.564279476328743,0.319062781335131,0,1,0.038518276436492,0.707912904938927,0.11247949054714
"2192","NGRD3.SA",2022,708044000,457956000,14231000,-4082000,32060000,30601000,265747000,355606871.7,"Technology",250088000,62661000,1,627681927.899997,769767000,-0.00530290334607745,0.594928075638472,19.689336385658,20.3780167966196,-0.0691812220871848,-0.0309747262573535,0.375325544740157,0,1,-0.00530290334607745,0.594928075638472,0.0884987373666043
"2193","NINJ3.SA",2022,298030000,278757000,-15843000,-48671000,101000,0,57028000,139122178.01,"Technology",19273000,101000,1,272217402.459999,306654000,-0.158716338283538,0.90902776419026,18.7508630835088,19.5127047105436,0.16930898830825,-0.0724656170662232,0.19134986410764,0,1,-0.158716338283538,0.90902776419026,0.000338892057846526
"2194","NORD3.SA",2018,16258000,-138966000,-5088000,-1594000,29147000,8133000,921000,9071435.81999997,"Basic Materials",155224000,37280000,1,39662701.1399998,15970000,-0.099812147777082,-8.70169067000626,16.0206411138624,16.6040956532887,-0.0985576861887893,-0.0298444358095983,0.0566490343215648,0,1,-0.099812147777082,-8.70169067000626,2.29302497232132
"2195","NORD3.SA",2019,16769000,-139296000,-330000,3001000,29147000,8133000,1358000,31849347.66,"Basic Materials",156065000,37280000,1,9071435.81999997,16258000,0.184586049944643,-8.56784352318858,17.27652745814,16.6350425017292,-0.20819828987422,0.00183021796732696,0.0809827658178782,0,1,0.184586049944643,-8.56784352318858,2.22314985986046
"2196","NORD3.SA",2020,17225000,-139973000,-677000,1971000,29147000,8133000,1626000,42774799.56,"Basic Materials",157198000,37280000,1,31849347.66,16769000,0.117538314747451,-8.34712863021051,17.5714596918169,16.661872374864,0.0193859210244205,0.0431009192217427,0.0943976777939042,0,1,0.117538314747451,-8.34712863021051,2.16429608127721
"2197","NORD3.SA",2021,17661000,-147652000,-7679000,-771000,29147000,8701000,1985000,84092872.1999995,"Basic Materials",165313000,37848000,1,42774799.56,17225000,-0.0447605224963716,-8.57195936139332,18.2474323674869,16.6868693766785,-0.408259712957851,-0.000960610407528921,0.112394541645433,0,1,-0.0447605224963716,-8.57195936139332,2.14302700866316
"2198","NORD3.SA",2022,18161000,-155519000,-7867000,4688000,29147000,8801000,1611000,24499498.2,"Basic Materials",173680000,37948000,1,84092872.1999995,17661000,0.265443632863371,-8.80578676179152,17.0141631936726,16.7147869957006,0.649798158987331,-0.0032687665916022,0.0887065690215297,0,1,0.265443632863371,-8.80578676179152,2.08953251472937
"2199","NTCO3.SA",2005,1339431000,521389000,396881000,532871000,68309000,119156000,2282164000,8574738961.77999,"Consumer Non-Cyclicals",818042000,187465000,1,6621492352.49999,1016423000,0.524261060601738,0.512964582658991,22.8720863877601,21.015510733864,-0.0653201164647338,-0.212668238398129,1.70383095508466,0,0,0,0,0.139958683948632
"2200","NTCO3.SA",2006,1571474000,639318000,460773000,609797000,81992000,127077000,2756987000,12899135463.3,"Consumer Non-Cyclicals",932156000,209069000,1,8574738961.77999,1339431000,0.455265706109535,0.477305661881799,23.2804261277194,21.1752798693625,-0.0805963894146901,0.0774860380720258,1.75439555474669,0,0,0,0,0.133040063023633
"2201","NTCO3.SA",2007,2068818000,921052000,465409000,622036000,288959000,259992000,3072699000,7291793866.99998,"Consumer Non-Cyclicals",1147766000,548951000,1,12899135463.3,1571474000,0.395829647833817,0.586107056177831,22.710015424987,21.4502432666401,0.0433268236159881,-0.14046732536324,1.48524374787922,0,0,0,0,0.265345235781978
"2202","NTCO3.SA",2008,2242153000,1014109000,517857000,747293000,190550000,289480000,3576201000,8147261678.49,"Consumer Non-Cyclicals",1228044000,480030000,1,7291793866.99998,2068818000,0.361217371465252,0.490187633711617,22.8209477173724,21.5307024019085,0.0190024940043543,0.197848498257991,1.59498526639351,1,0,0,0,0.214093329045788
"2203","NTCO3.SA",2009,2741218000,1139821000,683924000,916028000,569366000,134992000,4242057000,15617470457.67,"Consumer Non-Cyclicals",1601397000,704358000,1,8147261678.49,2242153000,0.408548390765483,0.508360045010309,23.4716560257131,21.7316681841216,0.020617663627932,-0.0611585036581156,1.54750807852568,1,0,0,0,0.256950742334247
"2204","NTCO3.SA",2010,3221871000,1257501000,744050000,1167906000,226595000,465068000,5136712000,20533273440.2799,"Consumer Non-Cyclicals",1964370000,691663000,1,15617470457.67,2741218000,0.426053673950777,0.458738050020101,23.745312501944,21.8932280836557,-0.106553025987285,0.0537864582870864,1.59432578151018,0,1,0.426053673950777,0.458738050020101,0.2146774343231
"2205","NTCO3.SA",2011,3783447000,1240679000,830901000,1315069000,168962000,1017737000,5591374000,15636735712.64,"Consumer Non-Cyclicals",2542768000,1186699000,1,20533273440.2799,3221871000,0.408169352528391,0.385080284095794,23.4728888362542,22.0539013358073,0.0417356129664581,0.212131897189764,1.47785181079582,0,1,0.408169352528391,0.385080284095794,0.313655510437968
"2206","NTCO3.SA",2012,5356718000,1287435000,874376000,1370700000,999462000,1309177000,6345669000,25287870440.9599,"Consumer Non-Cyclicals",4069283000,2308639000,1,15636735712.64,3783447000,0.362288674851267,0.340280966007982,23.9535906885059,22.4016173110559,-0.0269379476374601,-0.243913706463499,1.18461882817053,0,1,0.362288674851267,0.340280966007982,0.43098012626388
"2207","NTCO3.SA",2013,6248321000,1145637000,842608000,1415996000,693117000,2200789000,7010311000,17840368351.68,"Consumer Non-Cyclicals",5102684000,2893906000,1,25287870440.9599,5356718000,0.264340217274831,0.213869201253454,23.6047296114008,22.5555786246045,-0.0443741363853059,-0.0516569171150614,1.12195116095988,0,1,0.264340217274831,0.213869201253454,0.463149380449564
"2208","NTCO3.SA",2014,7200083000,1123700000,732818000,1364672000,1466599000,2514611000,7408422000,13734970558.4,"Consumer Non-Cyclicals",6076383000,3981210000,1,17840368351.68,6248321000,0.218406192639591,0.179840312301497,23.3432110129457,22.6973583906798,0.0088835653054845,0.145218336527058,1.02893563865861,0,1,0.218406192639591,0.179840312301497,0.552939459170123
"2209","NTCO3.SA",2015,9394981000,1028186000,513513000,1256769000,2161383000,3374497000,7899002000,10129810311.36,"Consumer Non-Cyclicals",8366795000,5535880000,1,13734970558.4,7200083000,0.174549237835175,0.142801964921793,23.0387484295983,22.9634414474575,-0.0623908696397789,-0.439253362062973,0.840768278296678,0,1,0.174549237835175,0.142801964921793,0.589238019746927
"2210","NTCO3.SA",2016,8421579000,996385000,296699000,1082868000,1764488000,2253499000,7912664000,9927127857.27999,"Consumer Non-Cyclicals",7425194000,4017987000,1,10129810311.36,9394981000,0.115260265028742,0.106055030872335,23.0185370342212,22.8540631773104,0.21755373572856,0.703983819640858,0.939570120995125,0,1,0.115260265028742,0.106055030872335,0.477106134134703
"2211","NTCO3.SA",2017,14957462000,1634746000,670251000,1358641000,4076669000,4864848000,9852708000,14256770067.84,"Consumer Non-Cyclicals",13322716000,8941517000,1,9927127857.27999,8421579000,0.161328534708277,0.194113954164652,23.3804977233204,23.4284761426937,0.0880339079038132,-0.624191656886401,0.658715228559498,0,1,0.161328534708277,0.194113954164652,0.597796404229541
"2212","NTCO3.SA",2018,15379549000,2574102000,548379000,1231627000,1181859000,6887079000,13397419000,19405766880,"Consumer Non-Cyclicals",12805447000,8068938000,1,14256770067.84,14957462000,0.0823419775360285,0.172094838014631,23.6888361206978,23.4563044767968,-0.232050938696919,0.370172313255866,0.871119107588916,0,1,0.0823419775360285,0.172094838014631,0.524653746348479
"2213","NTCO3.SA",2019,21184512000,3362345000,155467000,1221520000,3896443000,7432019000,14444690000,33475069957.14,"Consumer Non-Cyclicals",17822167000,11328462000,1,19405766880,15379549000,0.0794249558293289,0.218624421301301,24.2340668183539,23.7765361855932,0.863215368180541,0.302118913241973,0.681851439391193,0,1,0.0794249558293289,0.218624421301301,0.53475208680757
"2214","NTCO3.SA",2020,60917597000,27364327000,-650196000,658231000,4865310000,10017264000,36921980000,72188452349.9997,"Consumer Non-Cyclicals",33553270000,14882574000,1,33475069957.14,21184512000,0.0310713317351846,1.29171382375955,25.0025459303028,24.8327879190214,-0.85429902561573,-0.683128089032762,0.606097118374515,0,1,0.0310713317351846,1.29171382375955,0.244306649193664
"2215","NTCO3.SA",2021,60448490000,28545570000,1047960000,1091702000,1950592000,11771763000,40164687000,35079617143.44,"Consumer Non-Cyclicals",31902920000,13722355000,1,72188452349.9997,60917597000,0.0179209629690416,0.46859317185476,24.2808860905778,24.8250574343735,-0.402190797539409,0.0644353614185251,0.664444835594735,0,1,0.0179209629690416,0.46859317185476,0.227009061764818
"2216","NTCO3.SA",2022,54685390000,22332734000,-2859629000,-571249000,1209599000,13261135000,29223656000,16057654002,"Consumer Non-Cyclicals",32352656000,14470734000,1,35079617143.44,60448490000,-0.00945017815995073,0.369450651290049,23.4994514577088,24.7248624174628,0.229089874215326,-0.512934152381142,0.534396042526166,0,1,-0.00945017815995073,0.369450651290049,0.264617917143866
"2217","NUTR3.SA",2009,52681000,19787000,-8293000,-9135000,8711000,0,38338000,24468986.9199999,"Basic Materials",32894000,8711000,1,39129510,58763000,-0.155454963157089,0.336725490529755,17.0129170336627,17.7797654171953,0.0013478842107079,0.0579570652008671,0.727738653404453,1,0,0,0,0.165353732844859
"2218","NUTR3.SA",2013,100167000,30856000,-1763000,4755000,18956000,11798000,44057000,16759815.3,"Basic Materials",69311000,30754000,1,37244034,102710000,0.0462953948008957,0.300418654464025,16.6344946326711,18.4223493510529,0.178520298928975,0.018321441537321,0.439835474757156,0,1,0.0462953948008957,0.300418654464025,0.307027264468338
"2219","NUTR3.SA",2014,95778000,25971000,-6024000,2494000,21095000,6398000,44411000,19242750.9,"Basic Materials",69807000,27493000,1,16759815.3,100167000,0.0248984196392025,0.259277007397646,16.7726449711519,18.3775435714747,-0.250064028007745,0.0838373736725637,0.463686859195222,0,1,0.0248984196392025,0.259277007397646,0.287049217983253
"2220","NUTR3.SA",2015,79924000,3469000,-22756000,-1488000,10275000,4592000,34863000,4478039.99999997,"Basic Materials",76455000,14867000,1,19242750.9,95778000,-0.0155359268307962,0.0362191735053979,15.3146960086601,18.1965867411022,0.103826823194352,0.00762447896815965,0.436201891797207,0,1,-0.0155359268307962,0.0362191735053979,0.186014213502828
